% Model:              板.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 12 2022, 11:15
% Dimension:          2
% Nodes:              1225
% Expressions:        1
% Description:        表面
% surf1x                  surf1y                   电流密度模
8.823529411764707         8.823529411764712        31.399868718808882
8.823529411764708         14.705882352941174       39.10237353702813
8.823529411764707         11.764705882352942       35.429464406317486
5.882352941176468         14.70588235294118        37.211574225610754
5.882352941176468         5.882352941176473        22.370000421926164
5.882352941176468         8.823529411764712        27.566719173472258
5.882352941176469         11.764705882352946       32.69787056170554
2.9411764705882355        5.882352941176471        18.04025390380442
2.9411764705882355        8.823529411764712        24.647097750184603
0                         5.882352941176472        16.249024485017863
0                         8.823529411764712        23.53011670397428
0                         11.764705882352944       29.984881055835615
2.9411764705882355        11.764705882352942       30.720766365282046
0                         17.647058823529417       39.73341494978542
2.9411764705882355        17.64705882352942        40.043652221180125
2.9411764705882364        14.70588235294118        35.8887808197445
0                         14.70588235294118        35.408235384272224
2.941176470588236         0                        8.287022252528804
2.9411764705882355        2.9411764705882373       11.64478237994403
0                         2.9411764705882373       8.299216794966869
0                         0                        0
79.41176470588238         5.882352941176471        24.42716687325039
82.3529411764706          5.88235294117647         23.08531870577837
85.29411764705888         0                        21.87052041837113
85.29411764705887         2.941176470588237        21.848477621794668
85.29411764705887         5.882352941176468        21.781990872014553
0                         41.17647058823531        44.77954873159216
2.9411764705882355        41.176470588235304       44.73801271304002
0                         44.11764705882355        43.41076007403981
2.941176470588237         44.11764705882354        43.36157384505653
0                         47.05882352941178        41.88516179170615
2.9411764705882364        47.05882352941179        41.8369909926623
0                         50.000000000000014       40.27171663193511
2.941176470588237         50                       40.22206675403079
0                         52.941176470588246       38.60351263824684
2.941176470588237         52.94117647058824        38.55735366403497
0                         55.88235294117648        36.918251691932625
2.941176470588237         55.88235294117649        36.87404950852887
0                         82.35294117647061        23.16906918486767
2.9411764705882355        82.3529411764706         23.14490133226075
0                         85.29411764705884        21.86112331758
2.941176470588235         85.29411764705885        21.838692369606605
0                         79.41176470588236        24.515855706018485
2.941176470588234         79.41176470588235        24.49013164887896
2.9411764705882364        64.70588235294123        31.9159099698482
5.882352941176469         64.70588235294117        31.805840180796743
2.941176470588235         67.6470588235294         30.334400518705507
5.882352941176467         67.64705882352939        30.232703123174865
0                         64.70588235294122        31.95297424473675
0                         67.64705882352942        30.368281004560366
0                         76.47058823529414        25.906374503622438
2.9411764705882346        76.47058823529414        25.878557798885456
2.9411764705882346        70.5882352941177         28.800440059248857
5.882352941176467         70.58823529411765        28.705611778430868
2.9411764705882346        73.5294117647059         27.315538564192288
5.882352941176468         73.52941176470587        27.22735876936748
0                         73.52941176470591        27.34459196667151
0                         70.58823529411768        28.832219924439926
14.705882352941172        41.176470588235304       43.618532967502894
14.705882352941178        44.11764705882356        42.19096855164827
17.647058823529406        38.23529411764707        44.390976137713295
17.647058823529413        41.1764705882353         43.085724559444394
17.647058823529417        44.11764705882355        41.649487679597335
23.529411764705873        20.58823529411765        47.41913953899278
23.529411764705873        23.52941176470589        47.26604927563633
23.529411764705877        26.470588235294112       46.853351242117554
32.35294117647057         17.647058823529417       46.43588237561799
35.294117647058826        17.647058823529413       45.51940798724733
29.411764705882344        17.647058823529417       47.07070839990202
26.470588235294105        17.647058823529413       47.391798569987266
26.470588235294105        23.52941176470589        46.84882100448041
26.470588235294105        26.47058823529412        46.27874356601486
26.470588235294105        20.58823529411765        47.21188924801507
29.411764705882344        20.58823529411765        46.7090263033101
32.35294117647057         20.58823529411765        45.94992587657799
35.29411764705884         20.58823529411765        44.950972325761654
23.52941176470588         29.411764705882355       46.20239444346726
26.470588235294123        29.411764705882348       45.50854114476867
29.411764705882337        23.52941176470588        46.197456655978534
29.411764705882348        26.470588235294112       45.506331651504674
29.411764705882344        29.411764705882348       44.65130046778732
32.35294117647058         23.52941176470588        45.32840219086129
35.29411764705884         23.529411764705884       44.26487529148326
32.35294117647057         26.470588235294112       44.55413065532824
35.294117647058826        26.470588235294112       43.448506587163486
32.35294117647059         29.411764705882348       43.64799754495197
35.29411764705884         29.411764705882348       42.51974799308065
32.35294117647058         32.3529411764706         42.61613361661347
35.29411764705884         32.35294117647059        41.48088647544692
79.41176470588238         8.823529411764712        24.299403436153664
82.35294117647062         8.823529411764712        22.966343716912778
76.47058823529414         5.88235294117647         25.8124925431622
76.47058823529414         8.823529411764712        25.675319350410366
70.58823529411765         5.882352941176468        28.726673509839117
73.5294117647059          5.88235294117647         27.245507039054598
70.58823529411767         8.82352941176471         28.567826327442717
73.5294117647059          8.823529411764712        27.097836668594134
52.94117647058824         5.88235294117647         38.44688942197248
55.88235294117647         5.882352941176469        36.77398294730824
52.94117647058824         8.823529411764712        38.21474028877012
55.88235294117647         8.823529411764712        36.551200651555845
70.58823529411768         11.764705882352946       28.347649697086545
73.52941176470591         11.76470588235294        26.892978577840175
76.47058823529414         11.764705882352946       25.485096224272034
79.41176470588239         11.764705882352946       24.122154648455343
82.35294117647061         11.76470588235294        22.801269556256912
79.41176470588238         14.705882352941178       23.896962980320836
82.35294117647061         14.70588235294118        22.591577472680502
76.47058823529414         14.705882352941178       25.243404229563136
70.58823529411767         14.705882352941172       28.067996901241088
73.5294117647059          14.70588235294118        26.632828266278633
38.235294117647065        20.58823529411765        43.77352238418664
38.235294117647065        23.52941176470589        43.05300840316525
38.235294117647065        17.64705882352942        44.38554349983438
38.235294117647065        14.705882352941174       44.883947812404
41.17647058823527         20.588235294117652       42.45419695989301
41.1764705882353          23.52941176470589        41.72122590405885
44.11764705882352         20.588235294117652       41.02861558985559
44.11764705882352         23.52941176470588        40.30112950616093
41.17647058823529         17.647058823529417       43.08640128446497
41.17647058823529         14.705882352941174       43.61461232951608
41.17647058823529         11.76470588235294        44.04067294398122
44.11764705882352         17.647058823529413       41.6640786554961
47.05882352941175         17.647058823529413       40.15404731997281
47.05882352941175         20.58823529411765        39.53059326300426
47.058823529411754        11.764705882352946       41.120387716630745
50                        11.76470588235294        39.526721532781885
44.11764705882352         11.764705882352942       42.639697925451934
44.117647058823536        14.705882352941174       42.20041487753411
47.058823529411754        14.705882352941174       40.684613216459134
58.82352941176472         14.705882352941172       34.23438498075032
61.76470588235295         14.705882352941178       32.638132938613055
58.82352941176472         17.647058823529413       33.79296855588794
61.764705882352956        17.647058823529417       32.22377413628461
58.82352941176471         8.82352941176471         34.891702159892844
61.76470588235295         8.82352941176471         33.25403717442079
58.82352941176471         11.76470588235294        34.6022905468656
61.76470588235295         11.76470588235294        32.98307602210084
55.88235294117647         11.76470588235294        36.24481468302883
52.94117647058824         11.76470588235294        37.893267805398914
55.88235294117647         14.705882352941172       35.85460476361904
55.88235294117647         17.647058823529417       35.38574443817491
67.64705882352942         5.882352941176469        30.256191222035323
67.6470588235294          8.82352941176471         30.0856840238871
64.7058823529412          5.882352941176469        31.833462265764698
64.70588235294123         8.823529411764708        31.650219740508923
67.6470588235294          11.76470588235294        29.84937544247275
67.6470588235294          14.705882352941172       29.548969178955822
64.7058823529412          11.76470588235294        31.396513384903315
64.70588235294122         14.705882352941178       31.074002721906073
11.764705882352946        47.05882352941178        41.10055198279012
14.70588235294118         47.05882352941176        40.66347671101883
17.647058823529417        47.05882352941178        40.13100158293715
11.76470588235294         50.00000000000003        39.49964683082002
14.705882352941174        50.00000000000001        39.07398793857039
17.64705882352942         50                       38.55818015887313
11.76470588235294         52.94117647058826        37.86317607581533
14.705882352941174        52.941176470588246       37.45380341747779
17.647058823529413        52.94117647058824        36.96078907954437
20.588235294117652        49.99999999999999        37.95755318088881
20.58823529411765         52.94117647058824        36.38766219856506
5.882352941176468         44.117647058823536       43.216808325093524
5.882352941176469         47.05882352941176        41.68988002223304
5.882352941176469         52.94117647058823        38.41741795139008
5.882352941176469         55.88235294117647        36.74054756586823
8.82352941176471          52.94117647058824        38.18523963846146
8.82352941176471          55.88235294117649        36.51969247837502
11.76470588235294         55.88235294117649        36.21337262495424
8.82352941176471          47.05882352941178        41.44390246208914
5.882352941176469         50                       40.0754154939391
8.823529411764707         50.00000000000003        39.83444183819186
5.882352941176469         58.82352941176472        35.06813729561954
8.82352941176471          58.823529411764696       34.86116862772786
2.941176470588237         58.82352941176472        35.19482425455732
0                         58.82352941176471        35.23824675041713
2.9411764705882364        61.764705882352956       33.53597974714399
5.882352941176469         61.764705882352935       33.419759349905874
0                         61.76470588235295        33.574376422050705
17.64705882352942         55.88235294117647        35.35840067058912
20.588235294117652        55.88235294117645        34.816037318016015
14.705882352941174        55.88235294117648        35.82514476097068
11.764705882352946        58.823529411764696       34.57339947171704
8.823529411764707         61.764705882352956       33.22572794837272
11.76470588235294         61.764705882352935       32.956081688833606
8.823529411764708         64.70588235294123        31.624200271769627
11.76470588235294         64.7058823529412         31.37188628588312
8.823529411764703         67.64705882352942        30.063479703115068
14.70588235294118         58.823529411764696       34.208120991111386
20.588235294117645        47.05882352941178        39.5085060719111
23.529411764705873        47.05882352941178        38.79886593530707
23.529411764705877        50                       37.27634590473215
20.58823529411764         44.11764705882354        41.01323350413141
20.58823529411765         32.3529411764706         45.95804784587571
20.58823529411765         35.294117647058826       44.961233922769175
20.588235294117652        41.17647058823531        42.45110130322868
20.58823529411765         38.23529411764707        43.77905901716885
23.529411764705877        32.35294117647059        45.32672600991732
23.529411764705873        35.29411764705883        44.26759176362561
26.470588235294112        32.35294117647058        44.55433289260598
29.411764705882348        32.3529411764706         43.646579507861205
26.470588235294105        35.29411764705883        43.45010893390929
29.411764705882344        35.29411764705884        42.5165155289264
32.35294117647059         35.294117647058826       41.478477404278365
11.764705882352937        67.6470588235294         29.82828790451303
8.823529411764703         70.58823529411768        28.548267933007835
5.882352941176468         82.35294117647061        23.07294310174951
5.882352941176468         85.29411764705881        21.77151015209888
11.764705882352938        70.58823529411765        28.32928824583498
8.823529411764703         82.3529411764706         22.953989732228674
8.823529411764708         85.29411764705885        21.660255679255407
5.882352941176468         88.23529411764704        20.500317042071003
8.823529411764707         88.23529411764704        20.39593443640087
11.764705882352938        85.29411764705884        21.505904470255125
11.764705882352938        88.23529411764704        20.250803462804438
11.764705882352937        82.3529411764706         22.788963075565004
5.882352941176468         76.47058823529414        25.795979637545297
5.882352941176468         79.41176470588235        24.41307495532061
8.823529411764707         73.52941176470588        27.080242007570806
11.764705882352938        73.5294117647059         26.87619134051783
8.823529411764701         76.47058823529414        25.659527936773596
11.764705882352938        76.47058823529414        25.469877201939397
8.823529411764703         79.41176470588235        24.285560772194803
11.764705882352937        79.41176470588238        24.108826563511823
17.647058823529413        58.823529411764696       33.768549097913564
20.58823529411765         58.823529411764696       33.25813493957899
23.529411764705877        52.94117647058824        35.73984249919412
23.529411764705877        55.88235294117647        34.203870995498804
23.529411764705877        58.823529411764696       32.68209299972882
20.588235294117652        61.76470588235293        31.721769646313646
23.529411764705877        61.764705882352935       31.182236472519456
17.647058823529413        61.764705882352935       32.2003991057866
14.705882352941174        61.764705882352956       32.6133170175559
14.705882352941174        64.70588235294123        31.051096916325392
17.647058823529413        64.7058823529412         30.665584116526475
20.58823529411765         64.70588235294123        30.21848361141696
14.705882352941169        67.64705882352943        29.529661472987648
14.705882352941169        70.58823529411768        28.050823112670926
23.529411764705873        5.88235294117647         45.66236106772501
20.588235294117645        5.882352941176469        43.70224709120862
26.470588235294105        2.941176470588237        46.67809486962612
26.470588235294112        0                        46.62036816758066
17.647058823529413        0                        39.69726791603072
17.647058823529413        2.941176470588237        40.01642966756407
20.58823529411765         0                        42.9423295030751
20.588235294117645        2.941176470588237        43.14221438361426
23.52941176470588         0                        45.20655541978179
23.529411764705873        2.941176470588237        45.329223061993666
58.82352941176471         5.882352941176469        35.100476450430776
61.76470588235295         5.88235294117647         33.44934318705235
58.82352941176472         0                        35.268064856567456
58.82352941176471         2.9411764705882364       35.22634751072713
73.5294117647059          2.9411764705882364       27.33433751865545
73.52941176470591         0                        27.363914325733894
70.58823529411767         2.9411764705882364       28.82273857971367
61.76470588235296         2.9411764705882364       33.567652470729776
64.70588235294123         2.941176470588237        31.944441048821034
67.6470588235294          2.9411764705882364       30.35911927006455
61.76470588235295         0                        33.60749328041108
64.70588235294122         0                        31.981746840097784
67.64705882352942         0                        30.393562659757553
70.58823529411768         0                        28.85494838475494
44.11764705882352         0                        43.404826569627716
44.117647058823536        2.9411764705882364       43.357857866175976
47.05882352941176         0                        41.89140631190078
47.05882352941175         2.9411764705882364       41.84434846145783
91.17647058823533         0                        19.340176564623203
94.11764705882356         0                        18.096446952099292
91.17647058823535         2.941176470588237        19.320329412108077
94.11764705882356         2.941176470588237        18.075133882319367
91.17647058823533         5.882352941176469        19.260461392510237
94.11764705882358         5.882352941176469        18.01519278097117
50                        14.705882352941172       39.10040505589108
50                        17.647058823529413       38.58540033232373
52.94117647058824         14.705882352941172       37.48310546002151
52.94117647058824         17.647058823529417       36.990000574541384
52.94117647058824         20.58823529411765        36.41481181812801
55.88235294117647         20.58823529411765        34.840675726581665
50                        20.58823529411765        37.98353010933645
52.94117647058824         23.529411764705884       35.76522016741435
55.88235294117647         23.529411764705884       34.22644932174018
50.00000000000003         23.529411764705884       37.301136573968925
47.05882352941175         23.52941176470588        38.821744990608025
52.94117647058824         26.470588235294105       35.04376729539318
55.88235294117647         26.470588235294105       33.545692319643244
58.82352941176471         23.52941176470589        32.701577512742354
58.82352941176471         26.470588235294105       32.06245928276088
58.82352941176471         20.58823529411765        33.27972520357782
61.76470588235295         20.588235294117645       31.74298451427824
88.23529411764709         0                        20.59405630793959
88.2352941176471          2.941176470588237        20.57276063031944
88.23529411764707         5.882352941176468        20.509727661826158
73.52941176470591         17.647058823529417       26.319857216448955
76.47058823529414         17.647058823529417       24.952260742403574
85.29411764705887         17.647058823529417       21.08522992897791
88.23529411764709         17.647058823529417       19.85438106679248
85.29411764705887         20.588235294117645       20.81017443638678
88.23529411764707         20.58823529411765        19.595488697647927
79.41176470588238         17.647058823529413       23.62612832314476
82.35294117647061         17.647058823529417       22.33910863915376
76.47058823529412         20.588235294117652       24.61442170760007
79.41176470588238         20.588235294117645       23.31173172449147
76.47058823529416         23.52941176470589        24.23305642001883
79.41176470588238         23.52941176470589        22.956191963205008
82.3529411764706          20.588235294117645       22.045583587506382
5.882352941176468         35.29411764705885        46.71259594512243
0                         35.29411764705884        46.826195611321445
2.941176470588237         35.29411764705885        46.79801665677363
0                         38.23529411764708        45.95623153391928
2.9411764705882355        38.235294117647086       45.914281891972344
5.882352941176468         38.23529411764707        45.79147213245682
5.882352941176469         41.176470588235304       44.60699197512619
5.882352941176468         91.17647058823532        19.250824454902904
8.823529411764707         91.17647058823533        19.151308462975933
11.764705882352938        91.17647058823532        19.01230131124852
14.705882352941178        88.23529411764707        20.066186076541953
14.705882352941174        91.17647058823535        18.835358268244995
8.823529411764708         94.11764705882352        17.91008293043814
11.76470588235294         94.11764705882352        17.772532427173758
2.9411764705882364        88.23529411764707        20.563220368151754
0                         88.23529411764704        20.584186503663215
5.882352941176469         94.11764705882352        18.00814689262593
2.9411764705882364        91.17647058823533        19.310498234660777
2.9411764705882364        94.11764705882352        18.067575471317447
0                         91.17647058823532        19.330435720669563
0                         94.11764705882354        18.087895779426564
85.29411764705887         14.705882352941178       21.321634643763648
88.23529411764707         14.705882352941178       20.0768048206082
85.29411764705887         8.823529411764712        21.671147744777816
85.29411764705887         11.76470588235294        21.517376873043208
88.23529411764709         11.764705882352942       20.2611369777479
91.17647058823532         11.764705882352946       19.02209879596876
91.17647058823532         14.705882352941178       18.845438605420195
88.23529411764709         8.823529411764712        20.405658639785894
91.17647058823533         8.823529411764712        19.160640052978817
91.17647058823532         17.647058823529417       18.632573200212065
91.17647058823533         20.58823529411765        18.38485566319465
94.11764705882356         8.823529411764712        17.917588499581573
14.705882352941169        94.11764705882352        17.59666681573958
0                         97.05882352941178        16.811831803262812
2.9411764705882364        97.05882352941177        16.79581072365543
23.529411764705873        38.23529411764707        43.050504821003116
23.529411764705873        44.11764705882354        40.2838257629424
23.529411764705877        41.176470588235304       41.71283743288887
38.235294117647065        26.470588235294112       42.21793901554527
38.235294117647065        29.41176470588236        41.283850570963395
50                        26.470588235294105       36.541450794345494
38.23529411764706         32.3529411764706         40.253538260734715
26.470588235294116        38.23529411764707        42.21298286399802
29.411764705882355        38.23529411764707        41.275915407994354
32.35294117647059         38.235294117647065       40.247706461690946
26.470588235294105        41.1764705882353         40.878030886348796
26.470588235294105        44.11764705882354        39.46667475832786
26.47058823529412         47.05882352941178        38.00882431619914
29.411764705882355        41.176470588235304       39.95493564715416
29.411764705882348        44.117647058823536       38.5695014683276
32.35294117647058         41.1764705882353         38.951322921081214
35.29411764705884         35.29411764705885        40.35094345591936
38.235294117647065        35.29411764705884        39.14547838852021
35.29411764705883         38.23529411764707        39.14260028192546
35.29411764705884         41.1764705882353         37.880064184822785
47.058823529411754        26.470588235294123       38.0279717126971
44.11764705882352         26.470588235294112       39.48189260332862
41.176470588235276        26.470588235294112       40.88692134548583
41.17647058823529         29.411764705882348       39.96419873752988
44.117647058823536        29.411764705882348       38.584021493261595
41.1764705882353          32.3529411764706         38.95734334859824
47.058823529411754        29.41176470588236        37.163167850081216
50                        29.411764705882348       35.716286824714395
52.94117647058824         29.411764705882348       34.26090260693704
47.058823529411754        32.3529411764706         36.23081691091672
50.00000000000003         32.35294117647059        34.829067092902314
44.117647058823536        32.35294117647059        37.61139085569628
41.1764705882353          35.29411764705883        37.883402375584474
47.05882352941175         35.29411764705885        35.243670674475304
50                        35.29411764705885        33.8917292622324
44.11764705882354         35.29411764705883        36.57842500942738
32.35294117647059         44.11764705882354        37.600828036489816
14.705882352941169        73.5294117647059         26.617134347554227
14.705882352941169        76.47058823529414        25.228824739004942
17.647058823529406        67.64705882352939        29.17004988555705
17.647058823529406        70.58823529411767        27.715706190616565
17.647058823529406        73.52941176470587        26.30531826453722
20.588235294117638        67.6470588235294         28.752714799826165
20.588235294117645        70.58823529411768        27.32720086918746
20.588235294117645        73.52941176470588        25.94350678496626
17.647058823529413        88.23529411764703        19.843736017041188
17.647058823529413        91.17647058823533        18.622081704065003
20.588235294117645        88.23529411764704        19.58501753442623
20.588235294117645        91.17647058823533        18.374523817235993
23.529411764705873        88.23529411764704        19.29216330152394
23.529411764705873        91.17647058823529        18.094685534658158
14.705882352941174        85.29411764705884        21.309775156195
14.705882352941172        82.35294117647062        22.57928678209354
14.705882352941174        79.41176470588238        23.884135401357636
17.647058823529406        76.47058823529414        24.938519866868873
20.588235294117645        76.47058823529414        24.601456172823184
17.647058823529402        79.41176470588235        23.613399308048542
20.588235294117645        79.41176470588236        23.29915315324876
17.647058823529413        85.29411764705884        21.073615445309176
17.647058823529402        82.3529411764706         22.326750410883882
20.588235294117645        82.3529411764706         22.033586508892853
23.529411764705873        79.41176470588235        22.944051090692305
23.529411764705877        82.35294117647061        21.702011077347063
20.58823529411765         85.29411764705884        20.799118856050196
23.529411764705873        85.29411764705881        20.48838307076595
52.941176470588246        32.35294117647059        33.4208394209096
52.94117647058823         35.29411764705883        32.5351928785358
26.470588235294112        50                       36.521089386501146
29.41176470588236         47.05882352941176        37.14609546241698
29.411764705882348        49.99999999999997        35.69861091839806
26.470588235294112        52.94117647058824        35.02339979302862
26.47058823529412         55.88235294117647        33.52712767837243
29.411764705882348        52.94117647058824        34.24407272455693
29.411764705882348        55.88235294117647        32.79170125967111
26.470588235294123        58.823529411764696       32.04558409074137
29.41176470588236         58.82352941176469        31.354721205552856
32.35294117647059         52.94117647058824        33.40903020306283
32.35294117647059         55.88235294117647        32.00497628777543
35.294117647058826        44.11764705882354        36.57060608637733
32.35294117647059         50                       34.81621212461692
32.35294117647059         47.05882352941176        36.21853219552152
94.11764705882358         11.76470588235294        17.780652972780906
94.11764705882358         14.705882352941178       17.60532937001178
94.11764705882356         17.647058823529417       17.393737454220314
94.11764705882356         20.58823529411765        17.148003917230596
91.17647058823535         23.52941176470589        18.10447029214741
94.11764705882356         23.52941176470589        16.87031561314903
91.17647058823533         26.470588235294112       17.792849598057735
94.11764705882356         26.470588235294112       16.561312934908738
82.35294117647064         23.52941176470589        21.71349636308751
85.29411764705887         23.52941176470589        20.499091246896263
88.2352941176471          23.52941176470589        19.302472113138393
88.23529411764709         26.470588235294112       18.9770532155278
79.41176470588238         26.470588235294105       22.56211997351073
82.35294117647062         26.470588235294105       21.34525179520971
85.29411764705887         26.470588235294112       20.15402388233837
79.41176470588238         29.411764705882355       22.133151899124904
82.35294117647062         29.411764705882355       20.944170631633458
85.29411764705887         29.411764705882355       19.777998147779716
88.23529411764711         29.411764705882355       18.62214352764668
91.17647058823532         29.41176470588236        17.453095053104985
94.11764705882358         29.411764705882355       16.22545234085269
82.35294117647061         32.3529411764706         20.512831351295453
85.29411764705887         32.3529411764706         19.373241516785324
61.764705882352956        23.52941176470588        31.20168933313588
61.76470588235295         26.470588235294105       30.60297219134282
73.52941176470591         20.588235294117645       25.9570077173411
73.5294117647059          23.529411764705884       25.547755342659578
70.58823529411767         17.647058823529413       27.73188712025744
64.7058823529412          17.647058823529417       30.68681786864489
67.6470588235294          17.647058823529417       29.18793916780949
64.70588235294122         20.588235294117645       30.23753629430464
64.70588235294123         23.529411764705884       29.73167092037559
